ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
15,2,6,2023-5-8 19:45:22.948,2023-5-8 19:45:24.950,2023-5-8 19:45:30.326,q,2023-5-8 19:45:29.455,t
15,2,7,2023-5-8 19:45:32.796,2023-5-8 19:45:34.798,2023-5-8 19:45:42.252,p,2023-5-8 19:45:41.799,s
15,2,8,2023-5-8 19:45:44.138,2023-5-8 19:45:46.142,2023-5-8 19:45:54.568,q,2023-5-8 19:45:54.143,l
15,3,0,2023-5-8 19:47:50.104,2023-5-8 19:47:55.111,2023-5-8 19:48:1.65,p,2023-5-8 19:48:0.607,t
15,3,1,2023-5-8 19:48:2.349,2023-5-8 19:48:4.350,2023-5-8 19:48:12.845,q,2023-5-8 19:48:12.351,t
15,3,2,2023-5-8 19:48:14.404,2023-5-8 19:48:16.406,2023-5-8 19:48:24.68,p,2023-5-8 19:48:23.407,r
15,3,3,2023-5-8 19:48:25.585,2023-5-8 19:48:27.590,2023-5-8 19:48:32.475,q,2023-5-8 19:48:32.87,t
15,3,4,2023-5-8 19:48:34.1,2023-5-8 19:48:36.6,2023-5-8 19:48:43.385,q,2023-5-8 19:48:43.6,c
15,3,5,2023-5-8 19:48:44.933,2023-5-8 19:48:46.934,2023-5-8 19:48:54.551,p,2023-5-8 19:48:53.935,d
15,3,6,2023-5-8 19:48:56.426,2023-5-8 19:48:58.430,2023-5-8 19:49:5.939,p,2023-5-8 19:49:5.431,s
15,3,7,2023-5-8 19:49:7.557,2023-5-8 19:49:9.558,2023-5-8 19:49:16.766,q,2023-5-8 19:49:16.63,c
15,3,8,2023-5-8 19:49:18.726,2023-5-8 19:49:20.726,2023-5-8 19:49:30.372,p,2023-5-8 19:49:29.727,m
15,3,9,2023-5-8 19:49:31.688,2023-5-8 19:49:33.694,2023-5-8 19:49:42.390,q,2023-5-8 19:49:41.695,t
15,3,10,2023-5-8 19:49:44.25,2023-5-8 19:49:46.30,2023-5-8 19:49:48.498,p,2023-5-8 19:49:48.31,r
15,4,0,2023-5-8 19:52:31.49,2023-5-8 19:52:36.55,2023-5-8 19:52:37.286,p,2023-5-8 19:52:36.55,t
15,4,1,2023-5-8 19:52:40.15,2023-5-8 19:52:42.22,2023-5-8 19:52:51.506,p,2023-5-8 19:52:51.23,s
15,4,2,2023-5-8 19:52:53.107,2023-5-8 19:52:55.110,2023-5-8 19:53:1.347,q,2023-5-8 19:53:0.615,r
15,4,3,2023-5-8 19:53:2.756,2023-5-8 19:53:4.758,2023-5-8 19:53:6.588,p,2023-5-8 19:53:5.759,d
15,4,4,2023-5-8 19:53:8.454,2023-5-8 19:53:10.454,2023-5-8 19:53:18.234,q,2023-5-8 19:53:17.455,d
15,4,5,2023-5-8 19:53:20.284,2023-5-8 19:53:22.286,2023-5-8 19:53:26.832,p,2023-5-8 19:53:26.287,r
15,4,6,2023-5-8 19:53:28.586,2023-5-8 19:53:30.590,2023-5-8 19:53:35.672,q,2023-5-8 19:53:35.87,c
15,4,7,2023-5-8 19:53:37.462,2023-5-8 19:53:39.462,2023-5-8 19:53:44.62,q,2023-5-8 19:53:43.463,l
15,4,8,2023-5-8 19:53:45.663,2023-5-8 19:53:47.670,2023-5-8 19:53:50.997,p,2023-5-8 19:53:50.167,r
15,4,9,2023-5-8 19:53:52.756,2023-5-8 19:53:54.758,2023-5-8 19:54:0.507,q,2023-5-8 19:53:59.759,m
15,4,10,2023-5-8 19:54:1.980,2023-5-8 19:54:3.982,2023-5-8 19:54:10.532,p,2023-5-8 19:54:9.983,c
15,4,11,2023-5-8 19:54:12.426,2023-5-8 19:54:14.430,2023-5-8 19:54:19.33,p,2023-5-8 19:54:18.431,c
15,4,12,2023-5-8 19:54:20.266,2023-5-8 19:54:22.270,2023-5-8 19:54:27.599,q,2023-5-8 19:54:26.767,t
15,5,0,2023-5-8 19:57:9.73,2023-5-8 19:57:14.79,2023-5-8 19:57:19.339,p,2023-5-8 19:57:19.79,l
15,5,1,2023-5-8 19:57:21.416,2023-5-8 19:57:23.422,2023-5-8 19:57:30.662,p,2023-5-8 19:57:29.919,l
15,5,2,2023-5-8 19:57:32.138,2023-5-8 19:57:34.142,2023-5-8 19:57:41.621,q,2023-5-8 19:57:41.143,m
15,5,3,2023-5-8 19:57:44.318,2023-5-8 19:57:46.318,2023-5-8 19:57:48.253,q,2023-5-8 19:57:47.319,s
15,5,4,2023-5-8 19:57:49.940,2023-5-8 19:57:51.942,2023-5-8 19:58:0.819,p,2023-5-8 19:57:59.943,t
15,5,5,2023-5-8 19:58:2.168,2023-5-8 19:58:4.174,2023-5-8 19:58:12.76,q,2023-5-8 19:58:11.175,d
15,5,6,2023-5-8 19:58:13.574,2023-5-8 19:58:15.582,2023-5-8 19:58:22.373,p,2023-5-8 19:58:21.583,n
15,5,7,2023-5-8 19:58:23.572,2023-5-8 19:58:25.574,2023-5-8 19:58:30.853,q,2023-5-8 19:58:30.79,l
15,5,8,2023-5-8 19:58:32.584,2023-5-8 19:58:34.590,2023-5-8 19:58:37.208,p,2023-5-8 19:58:36.591,d
15,5,9,2023-5-8 19:58:38.903,2023-5-8 19:58:40.910,2023-5-8 19:58:47.143,q,2023-5-8 19:58:46.407,r
15,5,10,2023-5-8 19:58:48.464,2023-5-8 19:58:50.470,2023-5-8 19:58:57.889,p,2023-5-8 19:58:57.471,d
15,6,0,2023-5-8 20:2:28.600,2023-5-8 20:2:33.607,2023-5-8 20:2:35.855,q,2023-5-8 20:2:35.103,s
15,6,1,2023-5-8 20:2:37.629,2023-5-8 20:2:39.630,2023-5-8 20:2:51.483,p,2023-5-8 20:2:51.135,l
15,6,2,2023-5-8 20:2:53.140,2023-5-8 20:2:55.142,2023-5-8 20:2:57.603,q,2023-5-8 20:2:56.647,l
15,6,3,2023-5-8 20:2:58.936,2023-5-8 20:3:0.942,2023-5-8 20:3:5.361,p,2023-5-8 20:3:4.942,t
15,6,4,2023-5-8 20:3:7.103,2023-5-8 20:3:9.110,2023-5-8 20:3:16.306,q,2023-5-8 20:3:15.607,s
15,6,5,2023-5-8 20:3:17.713,2023-5-8 20:3:19.718,2023-5-8 20:3:21.301,p,2023-5-8 20:3:20.719,c
15,6,6,2023-5-8 20:3:22.425,2023-5-8 20:3:24.430,2023-5-8 20:3:28.892,p,2023-5-8 20:3:28.431,t
15,6,7,2023-5-8 20:3:30.118,2023-5-8 20:3:32.126,2023-5-8 20:3:37.800,q,2023-5-8 20:3:36.623,c
15,6,8,2023-5-8 20:3:39.218,2023-5-8 20:3:41.222,2023-5-8 20:3:48.686,p,2023-5-8 20:3:48.223,t
15,6,9,2023-5-8 20:3:49.900,2023-5-8 20:3:51.902,2023-5-8 20:3:56.707,p,2023-5-8 20:3:55.903,d
15,6,10,2023-5-8 20:3:57.930,2023-5-8 20:3:59.934,2023-5-8 20:4:6.187,q,2023-5-8 20:4:5.439,r
15,6,11,2023-5-8 20:4:7.479,2023-5-8 20:4:9.486,2023-5-8 20:4:18.615,p,2023-5-8 20:4:17.983,n
15,6,12,2023-5-8 20:4:19.970,2023-5-8 20:4:21.974,2023-5-8 20:4:26.734,q,2023-5-8 20:4:25.975,t
15,7,0,2023-5-8 20:5:49.497,2023-5-8 20:5:54.503,2023-5-8 20:5:56.915,p,2023-5-8 20:5:56.503,c
15,7,1,2023-5-8 20:5:58.762,2023-5-8 20:6:0.766,2023-5-8 20:6:7.252,q,2023-5-8 20:6:6.767,n
15,7,2,2023-5-8 20:6:9.74,2023-5-8 20:6:11.78,2023-5-8 20:6:16.457,p,2023-5-8 20:6:15.575,l
15,7,3,2023-5-8 20:6:18.224,2023-5-8 20:6:20.230,2023-5-8 20:6:26.94,q,2023-5-8 20:6:25.727,l
15,7,4,2023-5-8 20:6:27.536,2023-5-8 20:6:29.542,2023-5-8 20:6:32.260,p,2023-5-8 20:6:31.543,s
15,7,5,2023-5-8 20:6:33.856,2023-5-8 20:6:35.862,2023-5-8 20:6:47.721,p,2023-5-8 20:6:46.359,m
15,7,6,2023-5-8 20:6:49.700,2023-5-8 20:6:51.702,2023-5-8 20:6:59.197,q,2023-5-8 20:6:58.207,c
15,7,7,2023-5-8 20:7:0.657,2023-5-8 20:7:2.662,2023-5-8 20:7:13.71,p,2023-5-8 20:7:12.663,n
15,7,8,2023-5-8 20:7:14.581,2023-5-8 20:7:16.582,2023-5-8 20:7:22.547,q,2023-5-8 20:7:21.583,t
15,7,9,2023-5-8 20:7:23.805,2023-5-8 20:7:25.806,2023-5-8 20:7:31.915,q,2023-5-8 20:7:31.807,r
15,7,10,2023-5-8 20:7:33.951,2023-5-8 20:7:35.958,2023-5-8 20:7:46.97,p,2023-5-8 20:7:45.455,d
15,8,0,2023-5-8 20:9:16.834,2023-5-8 20:9:21.839,2023-5-8 20:9:26.414,p,2023-5-8 20:9:25.839,t
15,8,1,2023-5-8 20:9:27.419,2023-5-8 20:9:29.422,2023-5-8 20:9:37.244,q,2023-5-8 20:9:36.423,l
15,8,2,2023-5-8 20:9:38.240,2023-5-8 20:9:40.247,2023-5-8 20:9:48.300,p,2023-5-8 20:9:47.743,s
15,8,3,2023-5-8 20:9:49.659,2023-5-8 20:9:51.662,2023-5-8 20:9:57.416,q,2023-5-8 20:9:56.663,c
15,8,4,2023-5-8 20:9:59.144,2023-5-8 20:10:1.150,2023-5-8 20:10:7.938,p,2023-5-8 20:10:7.151,l
15,8,5,2023-5-8 20:10:9.403,2023-5-8 20:10:11.406,2023-5-8 20:10:16.407,q,2023-5-8 20:10:14.911,l
15,8,6,2023-5-8 20:10:17.917,2023-5-8 20:10:19.918,2023-5-8 20:10:21.371,q,2023-5-8 20:10:20.422,c
15,8,7,2023-5-8 20:10:22.429,2023-5-8 20:10:24.430,2023-5-8 20:10:27.381,p,2023-5-8 20:10:26.431,r
15,8,8,2023-5-8 20:10:28.649,2023-5-8 20:10:30.654,2023-5-8 20:10:37.375,q,2023-5-8 20:10:36.655,d
15,8,9,2023-5-8 20:10:38.434,2023-5-8 20:10:40.438,2023-5-8 20:10:46.629,p,2023-5-8 20:10:45.943,t
15,8,10,2023-5-8 20:10:47.732,2023-5-8 20:10:49.734,2023-5-8 20:10:56.956,p,2023-5-8 20:10:56.239,n
15,8,11,2023-5-8 20:10:58.16,2023-5-8 20:11:0.22,2023-5-8 20:11:4.787,q,2023-5-8 20:11:4.22,d
15,8,12,2023-5-8 20:11:5.906,2023-5-8 20:11:7.910,2023-5-8 20:11:15.861,q,2023-5-8 20:11:14.911,n
15,9,0,2023-5-8 20:13:26.190,2023-5-8 20:13:31.199,2023-5-8 20:13:34.264,p,2023-5-8 20:13:33.199,l
15,9,1,2023-5-8 20:13:35.481,2023-5-8 20:13:37.486,2023-5-8 20:13:41.121,q,2023-5-8 20:13:40.487,s
15,9,2,2023-5-8 20:13:42.599,2023-5-8 20:13:44.606,2023-5-8 20:13:49.532,p,2023-5-8 20:13:48.607,s
15,9,3,2023-5-8 20:13:50.816,2023-5-8 20:13:52.822,2023-5-8 20:13:59.316,q,2023-5-8 20:13:58.319,c
15,9,4,2023-5-8 20:14:0.751,2023-5-8 20:14:2.758,2023-5-8 20:14:6.373,p,2023-5-8 20:14:5.759,t
15,9,5,2023-5-8 20:14:7.384,2023-5-8 20:14:9.390,2023-5-8 20:14:10.27,p,2023-5-8 20:14:9.391,n
15,9,6,2023-5-8 20:14:12.282,2023-5-8 20:14:14.286,2023-5-8 20:14:26.266,q,2023-5-8 20:14:25.287,m
15,9,7,2023-5-8 20:14:27.752,2023-5-8 20:14:29.758,2023-5-8 20:14:35.440,p,2023-5-8 20:14:34.759,r
15,9,8,2023-5-8 20:14:36.529,2023-5-8 20:14:38.534,2023-5-8 20:14:46.326,q,2023-5-8 20:14:45.535,t
15,9,9,2023-5-8 20:14:47.436,2023-5-8 20:14:49.438,2023-5-8 20:14:54.938,q,2023-5-8 20:14:53.943,s
15,9,10,2023-5-8 20:14:56.248,2023-5-8 20:14:58.254,2023-5-8 20:15:0.913,q,2023-5-8 20:14:59.751,n
15,9,11,2023-5-8 20:15:2.482,2023-5-8 20:15:4.486,2023-5-8 20:15:6.935,p,2023-5-8 20:15:5.983,d
15,9,12,2023-5-8 20:15:8.303,2023-5-8 20:15:10.310,2023-5-8 20:15:15.676,q,2023-5-8 20:15:14.807,t
15,9,13,2023-5-8 20:15:16.890,2023-5-8 20:15:18.894,2023-5-8 20:15:23.183,p,2023-5-8 20:15:22.391,l
