ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
14,4,4,2023-5-5 18:56:23.325,2023-5-5 18:56:25.330,2023-5-5 18:56:39.61,p,2023-5-5 18:56:38.827,m
14,4,5,2023-5-5 18:56:39.960,2023-5-5 18:56:41.962,2023-5-5 18:56:50.621,p,2023-5-5 18:56:50.467,d
14,4,6,2023-5-5 18:56:51.314,2023-5-5 18:56:53.322,2023-5-5 18:56:58.649,p,2023-5-5 18:56:58.323,s
14,4,7,2023-5-5 18:56:59.456,2023-5-5 18:57:1.458,2023-5-5 18:57:7.753,p,2023-5-5 18:57:7.458,d
14,4,8,2023-5-5 18:57:8.174,2023-5-5 18:57:10.178,2023-5-5 18:57:21.835,q,2023-5-5 18:57:21.683,r
14,4,9,2023-5-5 18:57:22.752,2023-5-5 18:57:24.754,2023-5-5 18:57:35.989,p,2023-5-5 18:57:35.754,d
14,5,0,2023-5-5 18:59:48.825,2023-5-5 18:59:53.827,2023-5-5 18:59:58.126,p,2023-5-5 18:59:57.827,t
14,5,1,2023-5-5 18:59:58.787,2023-5-5 19:0:0.794,2023-5-5 19:0:3.464,p,2023-5-5 19:0:3.291,r
14,5,2,2023-5-5 19:0:4.50,2023-5-5 19:0:6.50,2023-5-5 19:0:6.325,p,2023-5-5 19:0:6.51,c
14,5,3,2023-5-5 19:0:6.772,2023-5-5 19:0:8.778,2023-5-5 19:0:9.9,p,2023-5-5 19:0:8.779,m
14,5,4,2023-5-5 19:0:9.566,2023-5-5 19:0:11.570,2023-5-5 19:0:11.775,p,2023-5-5 19:0:11.571,c
14,5,5,2023-5-5 19:0:12.213,2023-5-5 19:0:14.218,2023-5-5 19:0:14.528,p,2023-5-5 19:0:14.219,l
14,5,6,2023-5-5 19:0:15.208,2023-5-5 19:0:17.210,2023-5-5 19:0:17.675,p,2023-5-5 19:0:17.211,r
14,5,7,2023-5-5 19:0:17.971,2023-5-5 19:0:19.978,2023-5-5 19:0:20.215,p,2023-5-5 19:0:19.979,m
14,5,8,2023-5-5 19:0:20.935,2023-5-5 19:0:22.938,2023-5-5 19:0:24.367,q,2023-5-5 19:0:23.938,m
14,5,9,2023-5-5 19:0:25.68,2023-5-5 19:0:27.74,2023-5-5 19:0:27.330,q,2023-5-5 19:0:27.75,t
14,5,10,2023-5-5 19:0:27.975,2023-5-5 19:0:29.978,2023-5-5 19:0:30.238,q,2023-5-5 19:0:29.979,d
14,5,11,2023-5-5 19:0:30.613,2023-5-5 19:0:32.618,2023-5-5 19:0:32.933,q,2023-5-5 19:0:32.618,s
14,5,12,2023-5-5 19:0:33.593,2023-5-5 19:0:35.594,2023-5-5 19:0:41.901,q,2023-5-5 19:0:41.594,s
14,5,13,2023-5-5 19:0:42.414,2023-5-5 19:0:44.418,2023-5-5 19:0:45.284,q,2023-5-5 19:0:44.923,r
14,5,14,2023-5-5 19:0:45.789,2023-5-5 19:0:47.794,2023-5-5 19:0:55.624,p,2023-5-5 19:0:55.299,c
14,5,15,2023-5-5 19:0:56.138,2023-5-5 19:0:58.146,2023-5-5 19:0:58.912,p,2023-5-5 19:0:58.643,t
