ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
6,1,0,2023-5-7 11:43:9.671,2023-5-7 11:43:14.675,2023-5-7 11:43:19.601,p,2023-5-7 11:43:19.179,c
6,1,1,2023-5-7 11:43:20.218,2023-5-7 11:43:22.219,2023-5-7 11:43:28.695,p,2023-5-7 11:43:28.219,c
6,1,2,2023-5-7 11:43:29.300,2023-5-7 11:43:31.306,2023-5-7 11:43:37.837,p,2023-5-7 11:43:37.307,d
6,1,3,2023-5-7 11:43:38.615,2023-5-7 11:43:40.619,2023-5-7 11:43:44.825,p,2023-5-7 11:43:44.619,m
6,1,4,2023-5-7 11:43:45.523,2023-5-7 11:43:47.531,2023-5-7 11:43:54.782,q,2023-5-7 11:43:54.531,d
6,1,5,2023-5-7 11:43:55.565,2023-5-7 11:43:57.571,2023-5-7 11:44:2.980,p,2023-5-7 11:44:2.571,r
6,1,6,2023-5-7 11:44:3.801,2023-5-7 11:44:5.803,2023-5-7 11:44:10.395,q,2023-5-7 11:44:9.803,l
6,1,7,2023-5-7 11:44:11.233,2023-5-7 11:44:13.235,2023-5-7 11:44:21.58,q,2023-5-7 11:44:20.739,t
6,1,8,2023-5-7 11:44:22.65,2023-5-7 11:44:24.67,2023-5-7 11:44:34.447,p,2023-5-7 11:44:34.67,l
6,1,9,2023-5-7 11:44:35.219,2023-5-7 11:44:37.227,2023-5-7 11:44:45.789,q,2023-5-7 11:44:45.723,s
6,1,10,2023-5-7 11:44:46.792,2023-5-7 11:44:48.795,2023-5-7 11:44:55.488,p,2023-5-7 11:44:55.299,s
6,1,11,2023-5-7 11:44:56.711,2023-5-7 11:44:58.715,2023-5-7 11:45:5.846,q,2023-5-7 11:45:5.715,n
6,2,0,2023-5-7 11:46:54.423,2023-5-7 11:46:59.427,2023-5-7 11:47:4.235,q,2023-5-7 11:47:3.931,s
6,2,1,2023-5-7 11:47:5.73,2023-5-7 11:47:7.75,2023-5-7 11:47:11.673,q,2023-5-7 11:47:11.579,r
6,2,2,2023-5-7 11:47:12.428,2023-5-7 11:47:14.435,2023-5-7 11:47:20.234,p,2023-5-7 11:47:19.931,d
6,2,3,2023-5-7 11:47:20.870,2023-5-7 11:47:22.875,2023-5-7 11:47:31.102,q,2023-5-7 11:47:30.875,r
6,2,4,2023-5-7 11:47:31.825,2023-5-7 11:47:33.827,2023-5-7 11:47:42.995,p,2023-5-7 11:47:42.827,r
6,2,5,2023-5-7 11:47:43.604,2023-5-7 11:47:45.611,2023-5-7 11:47:51.376,q,2023-5-7 11:47:51.107,l
6,2,6,2023-5-7 11:47:52.665,2023-5-7 11:47:54.667,2023-5-7 11:48:1.146,p,2023-5-7 11:48:0.667,m
6,2,7,2023-5-7 11:48:1.793,2023-5-7 11:48:3.795,2023-5-7 11:48:12.535,q,2023-5-7 11:48:12.299,t
6,2,8,2023-5-7 11:48:13.409,2023-5-7 11:48:15.411,2023-5-7 11:48:26.275,p,2023-5-7 11:48:25.915,t
6,2,9,2023-5-7 11:48:27.26,2023-5-7 11:48:29.35,2023-5-7 11:48:36.79,q,2023-5-7 11:48:35.531,s
6,2,10,2023-5-7 11:48:36.909,2023-5-7 11:48:38.915,2023-5-7 11:48:48.795,p,2023-5-7 11:48:48.411,m
6,3,0,2023-5-7 11:50:31.863,2023-5-7 11:50:36.867,2023-5-7 11:50:42.587,p,2023-5-7 11:50:42.371,r
6,3,1,2023-5-7 11:50:43.214,2023-5-7 11:50:45.219,2023-5-7 11:50:52.68,p,2023-5-7 11:50:51.715,r
6,3,2,2023-5-7 11:50:52.589,2023-5-7 11:50:54.595,2023-5-7 11:51:0.28,q,2023-5-7 11:50:59.595,t
6,3,3,2023-5-7 11:51:0.851,2023-5-7 11:51:2.859,2023-5-7 11:51:10.903,p,2023-5-7 11:51:10.859,l
6,3,4,2023-5-7 11:51:11.606,2023-5-7 11:51:13.611,2023-5-7 11:51:19.364,q,2023-5-7 11:51:19.107,d
6,3,5,2023-5-7 11:51:19.954,2023-5-7 11:51:21.962,2023-5-7 11:51:31.270,p,2023-5-7 11:51:30.963,n
6,3,6,2023-5-7 11:51:32.550,2023-5-7 11:51:34.555,2023-5-7 11:51:43.285,q,2023-5-7 11:51:43.59,r
6,3,7,2023-5-7 11:51:43.893,2023-5-7 11:51:45.899,2023-5-7 11:51:51.22,q,2023-5-7 11:51:50.899,d
6,3,8,2023-5-7 11:51:51.825,2023-5-7 11:51:53.827,2023-5-7 11:52:1.259,p,2023-5-7 11:52:0.827,r
6,3,9,2023-5-7 11:52:1.924,2023-5-7 11:52:3.931,2023-5-7 11:52:12.704,q,2023-5-7 11:52:12.427,d
6,3,10,2023-5-7 11:52:13.144,2023-5-7 11:52:15.147,2023-5-7 11:52:26.248,p,2023-5-7 11:52:26.147,c
6,4,0,2023-5-7 11:53:51.888,2023-5-7 11:53:56.891,2023-5-7 11:53:59.905,q,2023-5-7 11:53:59.395,m
6,4,1,2023-5-7 11:54:0.534,2023-5-7 11:54:2.539,2023-5-7 11:54:10.636,p,2023-5-7 11:54:10.539,n
6,4,2,2023-5-7 11:54:11.641,2023-5-7 11:54:13.643,2023-5-7 11:54:18.250,p,2023-5-7 11:54:18.147,t
6,4,3,2023-5-7 11:54:18.958,2023-5-7 11:54:20.963,2023-5-7 11:54:29.745,q,2023-5-7 11:54:29.459,n
6,4,4,2023-5-7 11:54:30.664,2023-5-7 11:54:32.667,2023-5-7 11:54:39.411,q,2023-5-7 11:54:39.171,n
6,4,5,2023-5-7 11:54:40.321,2023-5-7 11:54:42.323,2023-5-7 11:54:45.877,q,2023-5-7 11:54:45.827,l
6,4,6,2023-5-7 11:54:46.965,2023-5-7 11:54:48.971,2023-5-7 11:54:56.284,q,2023-5-7 11:54:55.971,t
6,4,7,2023-5-7 11:54:57.447,2023-5-7 11:54:59.451,2023-5-7 11:55:7.24,p,2023-5-7 11:55:6.451,t
6,4,8,2023-5-7 11:55:8.270,2023-5-7 11:55:10.275,2023-5-7 11:55:19.41,q,2023-5-7 11:55:18.779,d
6,4,9,2023-5-7 11:55:19.847,2023-5-7 11:55:21.851,2023-5-7 11:55:29.599,p,2023-5-7 11:55:29.355,l
6,4,10,2023-5-7 11:55:30.382,2023-5-7 11:55:32.387,2023-5-7 11:55:41.512,p,2023-5-7 11:55:41.387,r
6,4,11,2023-5-7 11:55:42.286,2023-5-7 11:55:44.291,2023-5-7 11:55:51.213,q,2023-5-7 11:55:50.795,s
6,5,0,2023-5-7 11:57:33.755,2023-5-7 11:57:38.763,2023-5-7 11:57:46.28,q,2023-5-7 11:57:45.763,s
6,5,1,2023-5-7 11:57:46.618,2023-5-7 11:57:48.627,2023-5-7 11:57:58.59,q,2023-5-7 11:57:57.627,d
6,5,2,2023-5-7 11:57:58.632,2023-5-7 11:58:0.635,2023-5-7 11:58:9.780,q,2023-5-7 11:58:9.635,s
6,5,3,2023-5-7 11:58:10.601,2023-5-7 11:58:12.603,2023-5-7 11:58:17.209,p,2023-5-7 11:58:17.107,c
6,5,4,2023-5-7 11:58:18.325,2023-5-7 11:58:20.331,2023-5-7 11:58:32.805,q,2023-5-7 11:58:32.331,m
6,5,5,2023-5-7 11:58:33.642,2023-5-7 11:58:35.643,2023-5-7 11:58:46.507,p,2023-5-7 11:58:46.147,n
6,5,6,2023-5-7 11:58:47.484,2023-5-7 11:58:49.491,2023-5-7 11:59:3.305,q,2023-5-7 11:59:2.987,n
6,5,7,2023-5-7 11:59:4.385,2023-5-7 11:59:6.387,2023-5-7 11:59:17.841,q,2023-5-7 11:59:17.387,s
6,5,8,2023-5-7 11:59:18.483,2023-5-7 11:59:20.491,2023-5-7 11:59:28.56,p,2023-5-7 11:59:27.987,m
6,6,0,2023-5-7 12:1:5.845,2023-5-7 12:1:10.851,2023-5-7 12:1:19.542,q,2023-5-7 12:1:19.347,r
6,6,1,2023-5-7 12:1:20.612,2023-5-7 12:1:22.619,2023-5-7 12:1:35.174,p,2023-5-7 12:1:35.115,l
6,6,2,2023-5-7 12:1:36.5,2023-5-7 12:1:38.11,2023-5-7 12:1:45.938,q,2023-5-7 12:1:45.507,c
6,6,3,2023-5-7 12:1:46.764,2023-5-7 12:1:48.771,2023-5-7 12:2:1.415,p,2023-5-7 12:2:1.267,n
6,6,4,2023-5-7 12:2:2.670,2023-5-7 12:2:4.675,2023-5-7 12:2:19.160,q,2023-5-7 12:2:18.675,c
6,6,5,2023-5-7 12:2:19.916,2023-5-7 12:2:21.923,2023-5-7 12:2:31.917,q,2023-5-7 12:2:31.419,c
6,6,6,2023-5-7 12:2:32.844,2023-5-7 12:2:34.851,2023-5-7 12:2:46.998,p,2023-5-7 12:2:46.851,d
6,6,7,2023-5-7 12:2:48.247,2023-5-7 12:2:50.251,2023-5-7 12:3:3.427,q,2023-5-7 12:3:3.251,d
6,7,0,2023-5-7 12:4:57.702,2023-5-7 12:5:2.707,2023-5-7 12:5:7.737,p,2023-5-7 12:5:7.707,m
6,7,1,2023-5-7 12:5:8.463,2023-5-7 12:5:10.467,2023-5-7 12:5:19.958,q,2023-5-7 12:5:19.467,t
6,7,2,2023-5-7 12:5:20.989,2023-5-7 12:5:22.995,2023-5-7 12:5:33.556,q,2023-5-7 12:5:33.491,t
6,7,3,2023-5-7 12:5:34.647,2023-5-7 12:5:36.651,2023-5-7 12:5:46.755,p,2023-5-7 12:5:46.651,n
6,7,4,2023-5-7 12:5:47.900,2023-5-7 12:5:49.907,2023-5-7 12:6:4.60,q,2023-5-7 12:6:3.907,s
6,7,5,2023-5-7 12:6:4.947,2023-5-7 12:6:6.954,2023-5-7 12:6:18.223,p,2023-5-7 12:6:17.955,t
6,7,6,2023-5-7 12:6:19.226,2023-5-7 12:6:21.235,2023-5-7 12:6:33.55,q,2023-5-7 12:6:32.731,c
6,7,7,2023-5-7 12:6:34.28,2023-5-7 12:6:36.35,2023-5-7 12:6:47.415,p,2023-5-7 12:6:47.35,l
6,8,0,2023-5-7 12:8:28.930,2023-5-7 12:8:33.931,2023-5-7 12:8:37.255,p,2023-5-7 12:8:36.931,t
6,8,1,2023-5-7 12:8:38.126,2023-5-7 12:8:40.131,2023-5-7 12:8:50.568,q,2023-5-7 12:8:50.131,c
6,8,2,2023-5-7 12:8:51.170,2023-5-7 12:8:53.179,2023-5-7 12:9:2.656,p,2023-5-7 12:9:2.179,l
6,8,3,2023-5-7 12:9:3.535,2023-5-7 12:9:5.539,2023-5-7 12:9:15.439,q,2023-5-7 12:9:15.43,n
6,8,4,2023-5-7 12:9:16.442,2023-5-7 12:9:18.443,2023-5-7 12:9:29.230,p,2023-5-7 12:9:28.947,d
6,8,5,2023-5-7 12:9:29.765,2023-5-7 12:9:31.771,2023-5-7 12:9:42.149,p,2023-5-7 12:9:41.771,n
6,8,6,2023-5-7 12:9:43.62,2023-5-7 12:9:45.67,2023-5-7 12:9:54.430,q,2023-5-7 12:9:54.67,t
6,8,7,2023-5-7 12:9:55.504,2023-5-7 12:9:57.507,2023-5-7 12:10:7.425,q,2023-5-7 12:10:7.11,l
6,8,8,2023-5-7 12:10:8.208,2023-5-7 12:10:10.211,2023-5-7 12:10:19.304,p,2023-5-7 12:10:19.211,t
6,9,0,2023-5-7 12:11:46.357,2023-5-7 12:11:51.363,2023-5-7 12:11:58.191,p,2023-5-7 12:11:57.859,s
6,9,1,2023-5-7 12:11:58.764,2023-5-7 12:12:0.771,2023-5-7 12:12:8.43,p,2023-5-7 12:12:7.771,n
6,9,2,2023-5-7 12:12:8.854,2023-5-7 12:12:10.859,2023-5-7 12:12:22.321,q,2023-5-7 12:12:21.859,r
6,9,3,2023-5-7 12:12:23.421,2023-5-7 12:12:25.427,2023-5-7 12:12:34.170,p,2023-5-7 12:12:33.923,d
6,9,4,2023-5-7 12:12:34.582,2023-5-7 12:12:36.587,2023-5-7 12:12:45.535,q,2023-5-7 12:12:45.91,n
6,9,5,2023-5-7 12:12:46.401,2023-5-7 12:12:48.403,2023-5-7 12:12:55.853,p,2023-5-7 12:12:55.403,t
6,9,6,2023-5-7 12:12:56.724,2023-5-7 12:12:58.731,2023-5-7 12:13:7.566,p,2023-5-7 12:13:7.227,d
6,9,7,2023-5-7 12:13:8.293,2023-5-7 12:13:10.299,2023-5-7 12:13:20.583,q,2023-5-7 12:13:20.299,l
6,9,8,2023-5-7 12:13:21.267,2023-5-7 12:13:23.275,2023-5-7 12:13:29.54,p,2023-5-7 12:13:28.771,n
6,9,9,2023-5-7 12:13:30.64,2023-5-7 12:13:32.67,2023-5-7 12:13:39.279,q,2023-5-7 12:13:39.67,c
