ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
16,0,0,2023-5-9 20:27:24.983,2023-5-9 20:27:29.987,2023-5-9 20:27:40.333,p,2023-5-9 20:27:38.987,l
16,0,1,2023-5-9 20:27:41.410,2023-5-9 20:27:43.419,2023-5-9 20:27:50.61,q,2023-5-9 20:27:48.311,#
16,0,2,2023-5-9 20:27:51.243,2023-5-9 20:27:53.251,2023-5-9 20:28:1.273,q,2023-5-9 20:28:0.251,d
16,0,3,2023-5-9 20:28:2.403,2023-5-9 20:28:4.411,2023-5-9 20:28:10.541,q,2023-5-9 20:28:9.411,t
16,0,4,2023-5-9 20:28:11.882,2023-5-9 20:28:13.890,2023-5-9 20:28:19.921,p,2023-5-9 20:28:18.171,#
16,0,5,2023-5-9 20:28:20.978,2023-5-9 20:28:22.987,2023-5-9 20:28:27.446,p,2023-5-9 20:28:25.696,#
16,0,6,2023-5-9 20:28:28.549,2023-5-9 20:28:30.555,2023-5-9 20:28:34.71,q,2023-5-9 20:28:33.555,s
16,0,7,2023-5-9 20:28:36.133,2023-5-9 20:28:38.139,2023-5-9 20:28:44.724,q,2023-5-9 20:28:42.974,#
16,0,8,2023-5-9 20:28:45.762,2023-5-9 20:28:47.771,2023-5-9 20:28:54.225,p,2023-5-9 20:28:53.267,r
16,0,9,2023-5-9 20:28:55.608,2023-5-9 20:28:57.611,2023-5-9 20:29:4.332,p,2023-5-9 20:29:2.582,#
16,0,10,2023-5-9 20:29:5.563,2023-5-9 20:29:7.571,2023-5-9 20:29:20.579,p,2023-5-9 20:29:19.571,c
16,1,0,2023-5-9 20:31:1.938,2023-5-9 20:31:6.947,2023-5-9 20:31:8.991,p,2023-5-9 20:31:7.947,l
16,1,1,2023-5-9 20:31:9.940,2023-5-9 20:31:11.947,2023-5-9 20:31:18.766,q,2023-5-9 20:31:17.16,#
16,1,2,2023-5-9 20:31:19.972,2023-5-9 20:31:21.979,2023-5-9 20:31:25.800,p,2023-5-9 20:31:24.475,c
16,1,3,2023-5-9 20:31:27.210,2023-5-9 20:31:29.218,2023-5-9 20:31:39.415,q,2023-5-9 20:31:37.665,#
16,1,4,2023-5-9 20:31:40.493,2023-5-9 20:31:42.499,2023-5-9 20:31:50.81,q,2023-5-9 20:31:48.331,#
16,1,5,2023-5-9 20:31:51.266,2023-5-9 20:31:53.267,2023-5-9 20:31:58.770,p,2023-5-9 20:31:58.267,l
16,1,6,2023-5-9 20:32:0.134,2023-5-9 20:32:2.139,2023-5-9 20:32:8.81,q,2023-5-9 20:32:6.643,c
16,1,7,2023-5-9 20:32:8.989,2023-5-9 20:32:10.995,2023-5-9 20:32:18.506,p,2023-5-9 20:32:16.756,#
16,1,8,2023-5-9 20:32:20.243,2023-5-9 20:32:22.251,2023-5-9 20:32:33.308,p,2023-5-9 20:32:32.251,n
16,1,9,2023-5-9 20:32:35.240,2023-5-9 20:32:37.243,2023-5-9 20:32:42.811,p,2023-5-9 20:32:41.747,d
16,1,10,2023-5-9 20:32:43.547,2023-5-9 20:32:45.555,2023-5-9 20:32:51.954,q,2023-5-9 20:32:50.555,t
16,1,11,2023-5-9 20:32:53.355,2023-5-9 20:32:55.363,2023-5-9 20:32:58.464,p,2023-5-9 20:32:56.714,#
16,2,0,2023-5-9 20:35:8.906,2023-5-9 20:35:13.907,2023-5-9 20:35:16.410,q,2023-5-9 20:35:15.411,d
16,2,1,2023-5-9 20:35:17.941,2023-5-9 20:35:19.946,2023-5-9 20:35:27.105,q,2023-5-9 20:35:25.355,#
16,2,2,2023-5-9 20:35:28.166,2023-5-9 20:35:30.170,2023-5-9 20:35:40.476,p,2023-5-9 20:35:39.675,c
16,2,3,2023-5-9 20:35:41.203,2023-5-9 20:35:43.211,2023-5-9 20:35:50.135,p,2023-5-9 20:35:49.211,n
16,2,4,2023-5-9 20:35:51.80,2023-5-9 20:35:53.83,2023-5-9 20:36:2.208,q,2023-5-9 20:36:1.83,l
16,2,5,2023-5-9 20:36:3.136,2023-5-9 20:36:5.139,2023-5-9 20:36:9.444,p,2023-5-9 20:36:8.139,t
16,2,6,2023-5-9 20:36:10.464,2023-5-9 20:36:12.467,2023-5-9 20:36:18.60,p,2023-5-9 20:36:16.971,c
16,2,7,2023-5-9 20:36:18.707,2023-5-9 20:36:20.715,2023-5-9 20:36:24.826,p,2023-5-9 20:36:23.715,l
16,2,8,2023-5-9 20:36:25.500,2023-5-9 20:36:27.507,2023-5-9 20:36:33.113,q,2023-5-9 20:36:32.507,n
16,2,9,2023-5-9 20:36:34.93,2023-5-9 20:36:36.99,2023-5-9 20:36:39.176,q,2023-5-9 20:36:38.99,t
16,2,10,2023-5-9 20:36:40.211,2023-5-9 20:36:42.219,2023-5-9 20:36:46.621,q,2023-5-9 20:36:45.715,s
16,2,11,2023-5-9 20:36:47.574,2023-5-9 20:36:49.579,2023-5-9 20:36:54.860,p,2023-5-9 20:36:53.579,r
16,2,12,2023-5-9 20:36:55.735,2023-5-9 20:36:57.738,2023-5-9 20:36:59.175,q,2023-5-9 20:36:57.739,c
16,2,13,2023-5-9 20:37:0.90,2023-5-9 20:37:2.99,2023-5-9 20:37:4.781,p,2023-5-9 20:37:3.31,#
16,3,0,2023-5-9 20:39:10.115,2023-5-9 20:39:15.123,2023-5-9 20:39:18.977,p,2023-5-9 20:39:18.123,c
16,3,1,2023-5-9 20:39:19.874,2023-5-9 20:39:21.875,2023-5-9 20:39:24.305,q,2023-5-9 20:39:23.379,s
16,3,2,2023-5-9 20:39:25.131,2023-5-9 20:39:27.139,2023-5-9 20:39:28.345,q,2023-5-9 20:39:27.635,m
16,3,3,2023-5-9 20:39:29.108,2023-5-9 20:39:31.115,2023-5-9 20:39:34.65,q,2023-5-9 20:39:33.115,m
16,3,4,2023-5-9 20:39:34.821,2023-5-9 20:39:36.827,2023-5-9 20:39:41.809,q,2023-5-9 20:39:40.59,#
16,3,5,2023-5-9 20:39:42.852,2023-5-9 20:39:44.858,2023-5-9 20:39:49.744,q,2023-5-9 20:39:49.355,c
16,3,6,2023-5-9 20:39:50.547,2023-5-9 20:39:52.555,2023-5-9 20:39:58.840,p,2023-5-9 20:39:57.90,#
16,3,7,2023-5-9 20:40:0.604,2023-5-9 20:40:2.611,2023-5-9 20:40:5.242,q,2023-5-9 20:40:3.492,#
16,3,8,2023-5-9 20:40:6.200,2023-5-9 20:40:8.203,2023-5-9 20:40:13.901,q,2023-5-9 20:40:12.707,l
16,3,9,2023-5-9 20:40:14.630,2023-5-9 20:40:16.634,2023-5-9 20:40:26.411,q,2023-5-9 20:40:25.635,s
16,3,10,2023-5-9 20:40:28.231,2023-5-9 20:40:30.235,2023-5-9 20:40:34.173,q,2023-5-9 20:40:32.423,#
16,3,11,2023-5-9 20:40:35.26,2023-5-9 20:40:37.27,2023-5-9 20:40:46.57,p,2023-5-9 20:40:45.35,r
16,3,12,2023-5-9 20:40:46.938,2023-5-9 20:40:48.947,2023-5-9 20:40:51.711,q,2023-5-9 20:40:50.443,t
16,3,13,2023-5-9 20:40:52.634,2023-5-9 20:40:54.635,2023-5-9 20:41:1.676,p,2023-5-9 20:41:0.635,l
16,3,14,2023-5-9 20:41:2.589,2023-5-9 20:41:4.594,2023-5-9 20:41:6.574,q,2023-5-9 20:41:5.91,s
16,4,0,2023-5-9 20:44:24.10,2023-5-9 20:44:29.19,2023-5-9 20:44:30.720,q,2023-5-9 20:44:28.970,#
16,4,1,2023-5-9 20:44:31.966,2023-5-9 20:44:33.971,2023-5-9 20:44:37.916,p,2023-5-9 20:44:36.166,#
16,4,2,2023-5-9 20:44:38.895,2023-5-9 20:44:40.899,2023-5-9 20:44:43.588,q,2023-5-9 20:44:42.403,n
16,4,3,2023-5-9 20:44:44.289,2023-5-9 20:44:46.291,2023-5-9 20:44:50.588,p,2023-5-9 20:44:50.291,m
16,4,4,2023-5-9 20:44:51.355,2023-5-9 20:44:53.363,2023-5-9 20:44:57.104,q,2023-5-9 20:44:56.363,d
16,4,5,2023-5-9 20:44:57.834,2023-5-9 20:44:59.834,2023-5-9 20:45:2.575,q,2023-5-9 20:45:0.825,#
16,4,6,2023-5-9 20:45:4.385,2023-5-9 20:45:6.387,2023-5-9 20:45:10.775,q,2023-5-9 20:45:10.387,s
16,4,7,2023-5-9 20:45:11.715,2023-5-9 20:45:13.723,2023-5-9 20:45:16.605,q,2023-5-9 20:45:15.219,c
16,4,8,2023-5-9 20:45:17.71,2023-5-9 20:45:19.75,2023-5-9 20:45:24.616,p,2023-5-9 20:45:23.579,n
16,4,9,2023-5-9 20:45:25.318,2023-5-9 20:45:27.322,2023-5-9 20:45:32.593,p,2023-5-9 20:45:31.323,t
16,4,10,2023-5-9 20:45:33.615,2023-5-9 20:45:35.619,2023-5-9 20:45:38.300,q,2023-5-9 20:45:37.123,m
16,4,11,2023-5-9 20:45:38.937,2023-5-9 20:45:40.939,2023-5-9 20:45:42.380,q,2023-5-9 20:45:41.443,c
16,4,12,2023-5-9 20:45:42.946,2023-5-9 20:45:44.955,2023-5-9 20:45:49.160,q,2023-5-9 20:45:47.955,l
16,4,13,2023-5-9 20:45:49.992,2023-5-9 20:45:51.995,2023-5-9 20:45:57.710,q,2023-5-9 20:45:56.499,r
16,4,14,2023-5-9 20:45:58.559,2023-5-9 20:46:0.563,2023-5-9 20:46:5.119,q,2023-5-9 20:46:3.369,#
16,4,15,2023-5-9 20:46:6.285,2023-5-9 20:46:8.291,2023-5-9 20:46:12.132,q,2023-5-9 20:46:11.291,s
16,4,16,2023-5-9 20:46:12.823,2023-5-9 20:46:14.826,2023-5-9 20:46:17.518,p,2023-5-9 20:46:16.331,n
16,5,0,2023-5-9 20:48:12.366,2023-5-9 20:48:17.371,2023-5-9 20:48:18.913,p,2023-5-9 20:48:17.875,t
16,5,1,2023-5-9 20:48:19.913,2023-5-9 20:48:21.914,2023-5-9 20:48:24.360,q,2023-5-9 20:48:22.915,r
16,5,2,2023-5-9 20:48:24.895,2023-5-9 20:48:26.899,2023-5-9 20:48:32.865,p,2023-5-9 20:48:31.899,t
16,5,3,2023-5-9 20:48:33.580,2023-5-9 20:48:35.587,2023-5-9 20:48:42.115,q,2023-5-9 20:48:41.83,t
16,5,4,2023-5-9 20:48:42.880,2023-5-9 20:48:44.883,2023-5-9 20:48:50.586,q,2023-5-9 20:48:49.387,r
16,5,5,2023-5-9 20:48:51.281,2023-5-9 20:48:53.282,2023-5-9 20:49:0.541,q,2023-5-9 20:48:59.283,t
16,5,6,2023-5-9 20:49:1.297,2023-5-9 20:49:3.299,2023-5-9 20:49:6.941,q,2023-5-9 20:49:5.803,t
16,5,7,2023-5-9 20:49:7.617,2023-5-9 20:49:9.618,2023-5-9 20:49:13.209,q,2023-5-9 20:49:12.123,l
16,5,8,2023-5-9 20:49:13.860,2023-5-9 20:49:15.867,2023-5-9 20:49:22.605,p,2023-5-9 20:49:21.867,n
16,5,9,2023-5-9 20:49:23.686,2023-5-9 20:49:25.691,2023-5-9 20:49:30.119,p,2023-5-9 20:49:28.369,#
16,5,10,2023-5-9 20:49:31.119,2023-5-9 20:49:33.123,2023-5-9 20:49:36.781,p,2023-5-9 20:49:35.627,n
16,5,11,2023-5-9 20:49:37.684,2023-5-9 20:49:39.691,2023-5-9 20:49:44.202,q,2023-5-9 20:49:43.691,s
16,5,12,2023-5-9 20:49:45.23,2023-5-9 20:49:47.27,2023-5-9 20:49:52.875,q,2023-5-9 20:49:52.531,s
16,5,13,2023-5-9 20:49:53.751,2023-5-9 20:49:55.755,2023-5-9 20:49:57.195,p,2023-5-9 20:49:55.755,c
16,5,14,2023-5-9 20:49:58.43,2023-5-9 20:50:0.50,2023-5-9 20:50:2.519,q,2023-5-9 20:50:1.547,c
16,5,15,2023-5-9 20:50:3.134,2023-5-9 20:50:5.139,2023-5-9 20:50:10.680,q,2023-5-9 20:50:10.139,c
16,6,0,2023-5-9 20:51:49.608,2023-5-9 20:51:54.611,2023-5-9 20:51:57.275,q,2023-5-9 20:51:56.115,s
16,6,1,2023-5-9 20:51:57.948,2023-5-9 20:51:59.955,2023-5-9 20:52:3.448,q,2023-5-9 20:52:1.955,c
16,6,2,2023-5-9 20:52:4.779,2023-5-9 20:52:6.787,2023-5-9 20:52:11.162,q,2023-5-9 20:52:10.283,c
16,6,3,2023-5-9 20:52:11.557,2023-5-9 20:52:13.562,2023-5-9 20:52:16.934,p,2023-5-9 20:52:16.59,t
16,6,4,2023-5-9 20:52:17.774,2023-5-9 20:52:19.779,2023-5-9 20:52:25.926,q,2023-5-9 20:52:25.275,c
16,6,5,2023-5-9 20:52:27.967,2023-5-9 20:52:29.971,2023-5-9 20:52:36.653,q,2023-5-9 20:52:34.903,#
16,6,6,2023-5-9 20:52:42.868,2023-5-9 20:52:44.875,2023-5-9 20:52:48.61,p,2023-5-9 20:52:46.311,#
16,6,7,2023-5-9 20:52:48.980,2023-5-9 20:52:50.986,2023-5-9 20:52:56.430,p,2023-5-9 20:52:55.987,d
16,6,8,2023-5-9 20:52:56.943,2023-5-9 20:52:58.946,2023-5-9 20:53:3.735,q,2023-5-9 20:53:2.451,c
16,6,9,2023-5-9 20:53:4.193,2023-5-9 20:53:6.195,2023-5-9 20:53:10.378,q,2023-5-9 20:53:9.195,l
16,6,10,2023-5-9 20:53:11.157,2023-5-9 20:53:13.163,2023-5-9 20:53:18.93,p,2023-5-9 20:53:16.659,d
16,6,11,2023-5-9 20:53:18.750,2023-5-9 20:53:20.755,2023-5-9 20:53:21.943,q,2023-5-9 20:53:20.755,l
16,6,12,2023-5-9 20:53:22.615,2023-5-9 20:53:24.619,2023-5-9 20:53:29.476,q,2023-5-9 20:53:29.123,c
16,6,13,2023-5-9 20:53:29.873,2023-5-9 20:53:31.874,2023-5-9 20:53:32.963,q,2023-5-9 20:53:31.875,t
16,6,14,2023-5-9 20:53:34.199,2023-5-9 20:53:36.203,2023-5-9 20:53:38.762,q,2023-5-9 20:53:37.707,s
16,6,15,2023-5-9 20:53:39.562,2023-5-9 20:53:41.563,2023-5-9 20:53:43.68,p,2023-5-9 20:53:41.318,#
16,6,16,2023-5-9 20:53:44.280,2023-5-9 20:53:46.282,2023-5-9 20:53:48.280,p,2023-5-9 20:53:47.787,t
16,7,0,2023-5-9 20:56:29.364,2023-5-9 20:56:34.371,2023-5-9 20:56:35.878,q,2023-5-9 20:56:34.867,d
16,7,1,2023-5-9 20:56:36.481,2023-5-9 20:56:38.483,2023-5-9 20:56:43.3,p,2023-5-9 20:56:41.987,t
16,7,2,2023-5-9 20:56:43.790,2023-5-9 20:56:45.795,2023-5-9 20:56:46.977,q,2023-5-9 20:56:45.795,m
16,7,3,2023-5-9 20:56:47.493,2023-5-9 20:56:49.499,2023-5-9 20:56:55.262,p,2023-5-9 20:56:53.995,c
16,7,4,2023-5-9 20:56:55.815,2023-5-9 20:56:57.819,2023-5-9 20:57:2.363,p,2023-5-9 20:57:0.613,#
16,7,5,2023-5-9 20:57:3.230,2023-5-9 20:57:5.235,2023-5-9 20:57:7.94,p,2023-5-9 20:57:5.344,#
16,7,6,2023-5-9 20:57:8.389,2023-5-9 20:57:10.395,2023-5-9 20:57:12.448,q,2023-5-9 20:57:11.395,m
16,7,7,2023-5-9 20:57:13.128,2023-5-9 20:57:15.131,2023-5-9 20:57:21.101,q,2023-5-9 20:57:20.635,c
16,7,8,2023-5-9 20:57:22.278,2023-5-9 20:57:24.283,2023-5-9 20:57:26.476,q,2023-5-9 20:57:25.283,c
16,7,9,2023-5-9 20:57:27.40,2023-5-9 20:57:29.43,2023-5-9 20:57:30.924,p,2023-5-9 20:57:29.547,m
16,7,10,2023-5-9 20:57:31.576,2023-5-9 20:57:33.579,2023-5-9 20:57:36.890,p,2023-5-9 20:57:36.83,r
16,7,11,2023-5-9 20:57:37.685,2023-5-9 20:57:39.691,2023-5-9 20:57:41.101,q,2023-5-9 20:57:40.187,c
16,7,12,2023-5-9 20:57:41.467,2023-5-9 20:57:43.475,2023-5-9 20:57:45.926,q,2023-5-9 20:57:44.971,s
16,7,13,2023-5-9 20:57:46.668,2023-5-9 20:57:48.675,2023-5-9 20:57:50.57,q,2023-5-9 20:57:49.171,c
16,7,14,2023-5-9 20:57:50.489,2023-5-9 20:57:52.491,2023-5-9 20:57:55.923,p,2023-5-9 20:57:54.995,l
16,7,15,2023-5-9 20:57:56.494,2023-5-9 20:57:58.499,2023-5-9 20:58:1.1,q,2023-5-9 20:57:59.499,s
16,7,16,2023-5-9 20:58:1.683,2023-5-9 20:58:3.690,2023-5-9 20:58:6.462,q,2023-5-9 20:58:4.712,#
16,7,17,2023-5-9 20:58:7.397,2023-5-9 20:58:9.403,2023-5-9 20:58:10.994,q,2023-5-9 20:58:9.244,#
16,7,18,2023-5-9 20:58:12.371,2023-5-9 20:58:14.379,2023-5-9 20:58:16.569,p,2023-5-9 20:58:15.379,l
16,7,19,2023-5-9 20:58:17.206,2023-5-9 20:58:19.211,2023-5-9 20:58:21.386,p,2023-5-9 20:58:20.211,c
16,7,20,2023-5-9 20:58:21.991,2023-5-9 20:58:23.994,2023-5-9 20:58:28.204,q,2023-5-9 20:58:26.995,c
16,8,0,2023-5-9 21:1:59.462,2023-5-9 21:2:4.467,2023-5-9 21:2:7.51,p,2023-5-9 21:2:5.971,r
16,8,1,2023-5-9 21:2:7.903,2023-5-9 21:2:9.907,2023-5-9 21:2:12.226,q,2023-5-9 21:2:11.411,m
16,8,2,2023-5-9 21:2:12.830,2023-5-9 21:2:14.834,2023-5-9 21:2:16.355,q,2023-5-9 21:2:15.331,c
16,8,3,2023-5-9 21:2:16.832,2023-5-9 21:2:18.835,2023-5-9 21:2:22.789,p,2023-5-9 21:2:21.39,#
16,8,4,2023-5-9 21:2:23.970,2023-5-9 21:2:25.971,2023-5-9 21:2:29.780,p,2023-5-9 21:2:28.475,m
16,8,5,2023-5-9 21:2:30.460,2023-5-9 21:2:32.466,2023-5-9 21:2:34.459,q,2023-5-9 21:2:33.467,l
16,8,6,2023-5-9 21:2:34.992,2023-5-9 21:2:36.995,2023-5-9 21:2:39.634,q,2023-5-9 21:2:37.884,#
16,8,7,2023-5-9 21:2:40.796,2023-5-9 21:2:42.803,2023-5-9 21:2:45.97,q,2023-5-9 21:2:44.299,c
16,8,8,2023-5-9 21:2:45.459,2023-5-9 21:2:47.467,2023-5-9 21:2:49.596,p,2023-5-9 21:2:48.467,s
16,8,9,2023-5-9 21:2:50.288,2023-5-9 21:2:52.291,2023-5-9 21:2:58.709,p,2023-5-9 21:2:57.795,r
16,8,10,2023-5-9 21:2:59.567,2023-5-9 21:3:1.571,2023-5-9 21:3:4.602,q,2023-5-9 21:3:3.571,c
16,8,11,2023-5-9 21:3:5.120,2023-5-9 21:3:7.123,2023-5-9 21:3:12.179,q,2023-5-9 21:3:11.627,c
16,8,12,2023-5-9 21:3:12.753,2023-5-9 21:3:14.755,2023-5-9 21:3:21.996,p,2023-5-9 21:3:21.259,n
16,8,13,2023-5-9 21:3:22.581,2023-5-9 21:3:24.586,2023-5-9 21:3:27.987,q,2023-5-9 21:3:27.83,c
16,8,14,2023-5-9 21:3:28.344,2023-5-9 21:3:30.347,2023-5-9 21:3:36.568,q,2023-5-9 21:3:35.347,c
16,8,15,2023-5-9 21:3:37.304,2023-5-9 21:3:39.307,2023-5-9 21:3:40.884,p,2023-5-9 21:3:39.811,n
16,8,16,2023-5-9 21:3:41.458,2023-5-9 21:3:43.467,2023-5-9 21:3:45.323,p,2023-5-9 21:3:43.963,r
16,8,17,2023-5-9 21:3:46.96,2023-5-9 21:3:48.99,2023-5-9 21:3:49.667,q,2023-5-9 21:3:48.603,c
16,8,18,2023-5-9 21:3:49.949,2023-5-9 21:3:51.955,2023-5-9 21:3:53.231,q,2023-5-9 21:3:52.451,c
16,9,0,2023-5-9 21:6:11.914,2023-5-9 21:6:16.923,2023-5-9 21:6:22.702,p,2023-5-9 21:6:21.923,d
16,9,1,2023-5-9 21:6:23.279,2023-5-9 21:6:25.283,2023-5-9 21:6:27.194,q,2023-5-9 21:6:26.787,c
16,9,2,2023-5-9 21:6:27.566,2023-5-9 21:6:29.571,2023-5-9 21:6:31.477,p,2023-5-9 21:6:29.727,#
16,9,3,2023-5-9 21:6:32.568,2023-5-9 21:6:34.571,2023-5-9 21:6:37.468,q,2023-5-9 21:6:36.75,d
16,9,4,2023-5-9 21:6:38.315,2023-5-9 21:6:40.323,2023-5-9 21:6:44.461,q,2023-5-9 21:6:43.323,m
16,9,5,2023-5-9 21:6:45.138,2023-5-9 21:6:47.139,2023-5-9 21:6:49.534,p,2023-5-9 21:6:48.139,r
16,9,6,2023-5-9 21:6:50.253,2023-5-9 21:6:52.259,2023-5-9 21:6:55.136,q,2023-5-9 21:6:54.259,c
16,9,7,2023-5-9 21:6:55.520,2023-5-9 21:6:57.523,2023-5-9 21:7:0.580,p,2023-5-9 21:6:59.523,t
16,9,8,2023-5-9 21:7:1.524,2023-5-9 21:7:3.530,2023-5-9 21:7:4.965,q,2023-5-9 21:7:3.531,s
16,9,9,2023-5-9 21:7:5.539,2023-5-9 21:7:7.547,2023-5-9 21:7:11.786,p,2023-5-9 21:7:10.547,r
16,9,10,2023-5-9 21:7:12.444,2023-5-9 21:7:14.451,2023-5-9 21:7:15.631,q,2023-5-9 21:7:14.451,l
16,9,11,2023-5-9 21:7:16.258,2023-5-9 21:7:18.259,2023-5-9 21:7:23.286,p,2023-5-9 21:7:22.259,m
16,9,12,2023-5-9 21:7:24.11,2023-5-9 21:7:26.18,2023-5-9 21:7:30.165,q,2023-5-9 21:7:29.19,c
16,9,13,2023-5-9 21:7:30.559,2023-5-9 21:7:32.563,2023-5-9 21:7:40.205,p,2023-5-9 21:7:39.67,d
16,9,14,2023-5-9 21:7:40.827,2023-5-9 21:7:42.835,2023-5-9 21:7:44.635,p,2023-5-9 21:7:43.331,d
16,9,15,2023-5-9 21:7:45.20,2023-5-9 21:7:47.27,2023-5-9 21:7:50.346,q,2023-5-9 21:7:49.27,s
16,9,16,2023-5-9 21:7:50.801,2023-5-9 21:7:52.802,2023-5-9 21:7:55.320,q,2023-5-9 21:7:54.307,c
16,9,17,2023-5-9 21:7:55.720,2023-5-9 21:7:57.722,2023-5-9 21:7:59.690,q,2023-5-9 21:7:58.723,s
16,9,18,2023-5-9 21:8:0.244,2023-5-9 21:8:2.251,2023-5-9 21:8:11.546,p,2023-5-9 21:8:9.796,#
