ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
18,1,6,2023-5-18 19:27:45.347,2023-5-18 19:27:47.350,2023-5-18 19:27:50.785,p,2023-5-18 19:27:50.350,n
18,1,7,2023-5-18 19:27:52.159,2023-5-18 19:27:54.166,2023-5-18 19:27:59.617,p,2023-5-18 19:27:59.166,d
18,1,8,2023-5-18 19:28:1.13,2023-5-18 19:28:3.14,2023-5-18 19:28:8.47,q,2023-5-18 19:28:7.518,t
18,1,9,2023-5-18 19:28:9.833,2023-5-18 19:28:11.838,2023-5-18 19:28:16.282,q,2023-5-18 19:28:15.838,n
18,1,10,2023-5-18 19:28:18.42,2023-5-18 19:28:20.46,2023-5-18 19:28:25.565,q,2023-5-18 19:28:25.46,t
18,1,11,2023-5-18 19:28:27.987,2023-5-18 19:28:29.990,2023-5-18 19:28:34.934,p,2023-5-18 19:28:34.494,n
18,1,12,2023-5-18 19:28:36.284,2023-5-18 19:28:38.286,2023-5-18 19:28:44.37,p,2023-5-18 19:28:43.790,m
18,2,0,2023-5-18 19:31:45.585,2023-5-18 19:31:50.590,2023-5-18 19:31:55.180,q,2023-5-18 19:31:54.590,d
18,2,1,2023-5-18 19:31:56.731,2023-5-18 19:31:58.734,2023-5-18 19:32:2.800,q,2023-5-18 19:32:2.238,r
18,2,2,2023-5-18 19:32:4.87,2023-5-18 19:32:6.94,2023-5-18 19:32:10.688,p,2023-5-18 19:32:10.94,t
18,2,3,2023-5-18 19:32:12.131,2023-5-18 19:32:14.134,2023-5-18 19:32:19.440,q,2023-5-18 19:32:18.639,t
18,2,4,2023-5-18 19:32:20.604,2023-5-18 19:32:22.606,2023-5-18 19:32:27.756,p,2023-5-18 19:32:27.110,n
18,2,5,2023-5-18 19:32:28.892,2023-5-18 19:32:30.894,2023-5-18 19:32:36.730,p,2023-5-18 19:32:35.894,m
18,2,6,2023-5-18 19:32:38.168,2023-5-18 19:32:40.174,2023-5-18 19:32:45.177,p,2023-5-18 19:32:44.670,l
18,2,7,2023-5-18 19:32:46.525,2023-5-18 19:32:48.534,2023-5-18 19:32:53.408,q,2023-5-18 19:32:53.30,t
18,2,8,2023-5-18 19:32:54.577,2023-5-18 19:32:56.582,2023-5-18 19:33:4.581,q,2023-5-18 19:33:4.78,l
18,2,9,2023-5-18 19:33:5.843,2023-5-18 19:33:7.846,2023-5-18 19:33:15.80,p,2023-5-18 19:33:14.350,c
18,2,10,2023-5-18 19:33:16.646,2023-5-18 19:33:18.654,2023-5-18 19:33:27.13,q,2023-5-18 19:33:26.150,l
18,2,11,2023-5-18 19:33:27.972,2023-5-18 19:33:29.974,2023-5-18 19:33:35.670,p,2023-5-18 19:33:34.975,l
18,2,12,2023-5-18 19:33:36.939,2023-5-18 19:33:38.942,2023-5-18 19:33:44.359,p,2023-5-18 19:33:43.942,n
18,3,0,2023-5-18 19:36:38.928,2023-5-18 19:36:43.934,2023-5-18 19:36:47.352,q,2023-5-18 19:36:46.934,r
18,3,1,2023-5-18 19:36:48.621,2023-5-18 19:36:50.622,2023-5-18 19:36:55.697,q,2023-5-18 19:36:55.126,n
18,3,2,2023-5-18 19:36:57.26,2023-5-18 19:36:59.30,2023-5-18 19:37:3.767,q,2023-5-18 19:37:3.30,t
18,3,3,2023-5-18 19:37:4.793,2023-5-18 19:37:6.798,2023-5-18 19:37:13.342,q,2023-5-18 19:37:12.798,r
18,3,4,2023-5-18 19:37:14.412,2023-5-18 19:37:16.414,2023-5-18 19:37:22.549,p,2023-5-18 19:37:21.918,s
18,3,5,2023-5-18 19:37:24.356,2023-5-18 19:37:26.358,2023-5-18 19:37:33.313,q,2023-5-18 19:37:32.862,c
18,3,6,2023-5-18 19:37:34.776,2023-5-18 19:37:36.782,2023-5-18 19:37:37.586,q,2023-5-18 19:37:36.783,t
18,3,7,2023-5-18 19:37:38.659,2023-5-18 19:37:40.662,2023-5-18 19:37:45.383,q,2023-5-18 19:37:44.662,l
18,3,8,2023-5-18 19:37:46.536,2023-5-18 19:37:48.542,2023-5-18 19:37:53.446,p,2023-5-18 19:37:52.542,d
18,3,9,2023-5-18 19:37:54.485,2023-5-18 19:37:56.486,2023-5-18 19:38:2.203,q,2023-5-18 19:38:1.486,s
18,3,10,2023-5-18 19:38:2.987,2023-5-18 19:38:4.990,2023-5-18 19:38:11.732,p,2023-5-18 19:38:10.990,m
18,3,11,2023-5-18 19:38:12.860,2023-5-18 19:38:14.862,2023-5-18 19:38:20.698,q,2023-5-18 19:38:20.366,l
18,3,12,2023-5-18 19:38:21.945,2023-5-18 19:38:23.950,2023-5-18 19:38:30.664,p,2023-5-18 19:38:29.950,t
18,4,0,2023-5-18 19:41:16.921,2023-5-18 19:41:21.926,2023-5-18 19:41:27.943,q,2023-5-18 19:41:27.422,m
18,4,1,2023-5-18 19:41:29.208,2023-5-18 19:41:31.214,2023-5-18 19:41:38.391,p,2023-5-18 19:41:37.710,r
18,4,2,2023-5-18 19:41:39.891,2023-5-18 19:41:41.894,2023-5-18 19:41:50.419,q,2023-5-18 19:41:49.894,n
18,4,3,2023-5-18 19:41:51.482,2023-5-18 19:41:53.486,2023-5-18 19:41:59.412,p,2023-5-18 19:41:58.486,c
18,4,4,2023-5-18 19:42:0.624,2023-5-18 19:42:2.630,2023-5-18 19:42:7.789,q,2023-5-18 19:42:7.126,n
18,4,5,2023-5-18 19:42:8.932,2023-5-18 19:42:10.934,2023-5-18 19:42:16.284,p,2023-5-18 19:42:15.438,d
18,4,6,2023-5-18 19:42:18.356,2023-5-18 19:42:20.358,2023-5-18 19:42:25.838,q,2023-5-18 19:42:25.359,n
18,4,7,2023-5-18 19:42:26.926,2023-5-18 19:42:28.934,2023-5-18 19:42:35.509,p,2023-5-18 19:42:34.430,r
18,4,8,2023-5-18 19:42:37.315,2023-5-18 19:42:39.318,2023-5-18 19:42:46.102,q,2023-5-18 19:42:45.318,m
18,4,9,2023-5-18 19:42:47.748,2023-5-18 19:42:49.750,2023-5-18 19:42:54.450,p,2023-5-18 19:42:53.750,m
18,4,10,2023-5-18 19:42:55.554,2023-5-18 19:42:57.558,2023-5-18 19:43:4.289,q,2023-5-18 19:43:3.558,n
18,4,11,2023-5-18 19:43:5.221,2023-5-18 19:43:7.222,2023-5-18 19:43:13.293,p,2023-5-18 19:43:12.222,s
18,5,0,2023-5-18 19:46:22.752,2023-5-18 19:46:27.758,2023-5-18 19:46:31.529,q,2023-5-18 19:46:30.758,d
18,5,1,2023-5-18 19:46:32.756,2023-5-18 19:46:34.758,2023-5-18 19:46:38.886,p,2023-5-18 19:46:38.262,t
18,5,2,2023-5-18 19:46:41.293,2023-5-18 19:46:43.294,2023-5-18 19:46:48.84,p,2023-5-18 19:46:47.294,c
18,5,3,2023-5-18 19:46:49.236,2023-5-18 19:46:51.238,2023-5-18 19:46:56.940,q,2023-5-18 19:46:56.238,n
18,5,4,2023-5-18 19:46:58.391,2023-5-18 19:47:0.398,2023-5-18 19:47:5.970,p,2023-5-18 19:47:4.894,l
18,5,5,2023-5-18 19:47:7.257,2023-5-18 19:47:9.262,2023-5-18 19:47:14.568,p,2023-5-18 19:47:13.759,t
18,5,6,2023-5-18 19:47:15.916,2023-5-18 19:47:17.918,2023-5-18 19:47:22.586,q,2023-5-18 19:47:21.422,m
18,5,7,2023-5-18 19:47:23.816,2023-5-18 19:47:25.822,2023-5-18 19:47:31.545,p,2023-5-18 19:47:30.822,t
18,5,8,2023-5-18 19:47:32.850,2023-5-18 19:47:34.854,2023-5-18 19:47:42.55,q,2023-5-18 19:47:41.358,c
18,5,9,2023-5-18 19:47:43.651,2023-5-18 19:47:45.654,2023-5-18 19:47:50.936,p,2023-5-18 19:47:50.159,s
18,5,10,2023-5-18 19:47:52.172,2023-5-18 19:47:54.174,2023-5-18 19:48:3.399,p,2023-5-18 19:48:2.678,s
18,5,11,2023-5-18 19:48:4.763,2023-5-18 19:48:6.766,2023-5-18 19:48:15.393,p,2023-5-18 19:48:14.766,d
18,6,0,2023-5-18 19:51:58.464,2023-5-18 19:52:3.470,2023-5-18 19:52:6.53,q,2023-5-18 19:52:5.470,s
18,6,1,2023-5-18 19:52:6.994,2023-5-18 19:52:8.998,2023-5-18 19:52:13.394,p,2023-5-18 19:52:12.502,t
18,6,2,2023-5-18 19:52:14.797,2023-5-18 19:52:16.806,2023-5-18 19:52:20.458,q,2023-5-18 19:52:19.806,c
18,6,3,2023-5-18 19:52:21.822,2023-5-18 19:52:23.830,2023-5-18 19:52:29.308,q,2023-5-18 19:52:28.326,t
18,6,4,2023-5-18 19:52:30.767,2023-5-18 19:52:32.774,2023-5-18 19:52:37.509,p,2023-5-18 19:52:36.774,s
18,6,5,2023-5-18 19:52:38.582,2023-5-18 19:52:40.590,2023-5-18 19:52:47.445,q,2023-5-18 19:52:46.590,d
18,6,6,2023-5-18 19:52:48.750,2023-5-18 19:52:50.758,2023-5-18 19:52:58.124,p,2023-5-18 19:52:57.254,l
18,6,7,2023-5-18 19:52:59.393,2023-5-18 19:53:1.398,2023-5-18 19:53:8.540,p,2023-5-18 19:53:7.894,l
18,6,8,2023-5-18 19:53:9.883,2023-5-18 19:53:11.886,2023-5-18 19:53:18.34,p,2023-5-18 19:53:17.390,s
18,6,9,2023-5-18 19:53:19.355,2023-5-18 19:53:21.358,2023-5-18 19:53:27.542,q,2023-5-18 19:53:26.862,l
18,6,10,2023-5-18 19:53:28.709,2023-5-18 19:53:30.710,2023-5-18 19:53:35.587,p,2023-5-18 19:53:35.214,t
18,6,11,2023-5-18 19:53:36.946,2023-5-18 19:53:38.950,2023-5-18 19:53:42.23,q,2023-5-18 19:53:41.454,l
18,6,12,2023-5-18 19:53:43.80,2023-5-18 19:53:45.86,2023-5-18 19:53:49.180,p,2023-5-18 19:53:48.582,r
18,6,13,2023-5-18 19:53:50.631,2023-5-18 19:53:52.638,2023-5-18 19:53:55.830,q,2023-5-18 19:53:55.134,l
18,7,0,2023-5-18 19:57:29.100,2023-5-18 19:57:34.102,2023-5-18 19:57:36.260,q,2023-5-18 19:57:35.102,c
18,7,1,2023-5-18 19:57:37.623,2023-5-18 19:57:39.630,2023-5-18 19:57:46.713,p,2023-5-18 19:57:46.126,s
18,7,2,2023-5-18 19:57:49.479,2023-5-18 19:57:51.486,2023-5-18 19:57:56.318,q,2023-5-18 19:57:55.486,t
18,7,3,2023-5-18 19:57:57.522,2023-5-18 19:57:59.526,2023-5-18 19:58:4.401,q,2023-5-18 19:58:3.526,s
18,7,4,2023-5-18 19:58:5.821,2023-5-18 19:58:7.822,2023-5-18 19:58:11.239,p,2023-5-18 19:58:10.326,m
18,7,5,2023-5-18 19:58:12.696,2023-5-18 19:58:14.702,2023-5-18 19:58:19.510,p,2023-5-18 19:58:18.702,s
18,7,6,2023-5-18 19:58:20.761,2023-5-18 19:58:22.766,2023-5-18 19:58:27.909,p,2023-5-18 19:58:27.270,c
18,7,7,2023-5-18 19:58:28.978,2023-5-18 19:58:30.982,2023-5-18 19:58:37.251,q,2023-5-18 19:58:36.486,s
18,7,8,2023-5-18 19:58:38.400,2023-5-18 19:58:40.406,2023-5-18 19:58:46.388,p,2023-5-18 19:58:45.406,n
18,7,9,2023-5-18 19:58:47.841,2023-5-18 19:58:49.846,2023-5-18 19:58:55.455,q,2023-5-18 19:58:54.846,s
18,7,10,2023-5-18 19:58:56.675,2023-5-18 19:58:58.678,2023-5-18 19:59:4.489,p,2023-5-18 19:59:3.678,m
18,7,11,2023-5-18 19:59:5.504,2023-5-18 19:59:7.510,2023-5-18 19:59:13.392,p,2023-5-18 19:59:12.510,c
18,7,12,2023-5-18 19:59:15.952,2023-5-18 19:59:17.958,2023-5-18 19:59:25.706,q,2023-5-18 19:59:24.958,l
18,8,0,2023-5-18 20:2:10.982,2023-5-18 20:2:15.990,2023-5-18 20:2:17.658,q,2023-5-18 20:2:16.990,d
18,8,1,2023-5-18 20:2:18.774,2023-5-18 20:2:20.782,2023-5-18 20:2:24.498,p,2023-5-18 20:2:23.782,s
18,8,2,2023-5-18 20:2:26.136,2023-5-18 20:2:28.142,2023-5-18 20:2:32.164,q,2023-5-18 20:2:31.142,t
18,8,3,2023-5-18 20:2:33.234,2023-5-18 20:2:35.238,2023-5-18 20:2:38.711,p,2023-5-18 20:2:37.742,c
18,8,4,2023-5-18 20:2:40.202,2023-5-18 20:2:42.206,2023-5-18 20:2:46.98,p,2023-5-18 20:2:45.206,m
18,8,5,2023-5-18 20:2:47.171,2023-5-18 20:2:49.174,2023-5-18 20:2:55.12,q,2023-5-18 20:2:54.174,c
18,8,6,2023-5-18 20:2:56.155,2023-5-18 20:2:58.158,2023-5-18 20:3:4.222,q,2023-5-18 20:3:3.158,m
18,8,7,2023-5-18 20:3:6.131,2023-5-18 20:3:8.134,2023-5-18 20:3:14.512,q,2023-5-18 20:3:14.134,l
18,8,8,2023-5-18 20:3:15.874,2023-5-18 20:3:17.878,2023-5-18 20:3:23.645,q,2023-5-18 20:3:22.878,t
18,8,9,2023-5-18 20:3:25.106,2023-5-18 20:3:27.110,2023-5-18 20:3:35.122,q,2023-5-18 20:3:34.110,d
18,8,10,2023-5-18 20:3:36.227,2023-5-18 20:3:38.230,2023-5-18 20:3:44.457,p,2023-5-18 20:3:43.734,t
18,8,11,2023-5-18 20:3:45.644,2023-5-18 20:3:47.646,2023-5-18 20:3:52.479,p,2023-5-18 20:3:51.646,d
18,8,12,2023-5-18 20:3:53.830,2023-5-18 20:3:55.838,2023-5-18 20:4:1.298,q,2023-5-18 20:4:0.334,m
18,8,13,2023-5-18 20:4:2.359,2023-5-18 20:4:4.366,2023-5-18 20:4:8.650,q,2023-5-18 20:4:7.862,r
18,9,0,2023-5-18 20:7:43.632,2023-5-18 20:7:48.639,2023-5-18 20:7:51.320,q,2023-5-18 20:7:50.638,r
18,9,1,2023-5-18 20:7:52.563,2023-5-18 20:7:54.566,2023-5-18 20:7:59.190,q,2023-5-18 20:7:58.566,s
18,9,2,2023-5-18 20:8:0.467,2023-5-18 20:8:2.470,2023-5-18 20:8:6.367,q,2023-5-18 20:8:5.470,d
18,9,3,2023-5-18 20:8:8.263,2023-5-18 20:8:10.270,2023-5-18 20:8:14.396,p,2023-5-18 20:8:13.766,c
18,9,4,2023-5-18 20:8:15.880,2023-5-18 20:8:17.886,2023-5-18 20:8:20.968,p,2023-5-18 20:8:20.382,l
18,9,5,2023-5-18 20:8:22.159,2023-5-18 20:8:24.166,2023-5-18 20:8:30.440,q,2023-5-18 20:8:29.662,m
18,9,6,2023-5-18 20:8:31.432,2023-5-18 20:8:33.438,2023-5-18 20:8:38.685,p,2023-5-18 20:8:37.934,r
18,9,7,2023-5-18 20:8:39.874,2023-5-18 20:8:41.878,2023-5-18 20:8:46.990,q,2023-5-18 20:8:46.382,n
18,9,8,2023-5-18 20:8:48.160,2023-5-18 20:8:50.166,2023-5-18 20:8:55.846,p,2023-5-18 20:8:55.166,c
18,9,9,2023-5-18 20:8:57.77,2023-5-18 20:8:59.78,2023-5-18 20:9:4.901,q,2023-5-18 20:9:4.78,s
18,9,10,2023-5-18 20:9:6.308,2023-5-18 20:9:8.310,2023-5-18 20:9:14.831,p,2023-5-18 20:9:14.310,r
18,9,11,2023-5-18 20:9:16.68,2023-5-18 20:9:18.70,2023-5-18 20:9:24.170,q,2023-5-18 20:9:23.574,c
18,9,12,2023-5-18 20:9:25.37,2023-5-18 20:9:27.38,2023-5-18 20:9:37.999,p,2023-5-18 20:9:37.542,d
